226.5,1.2,1.24,1.26,1.3,-0.0202,182.9686565
227,1.28,1.3,1.28,1.3,-0.0168,181.5588309
227.5,1.18,1.24,1.16,1.22,-0.0046,180.8410469
228,0.96,1.02,1.1,1.04,0.0008,180.1206638
228.5,0.8,0.72,0.76,0.74,-0.0102,181.6262646
229,0.52,0.54,0.42,0.5,-0.0252,181.7712637
229.5,0.22,0.42,0.2,0.44,-0.5394,163.2959305
230,0.2,0.34,0.18,0.32,-0.5294,149.6401585
230.5,0.08,0.4,0.12,0.44,-0.5276,134.8450691
231,0.1,0.44,0.22,0.38,-0.5448,121.4614476
231.5,0.28,0.42,0.12,0.46,-0.5302,107.4705754
232,0.12,0.38,0.16,0.38,-0.5378,88.97909421
232.5,0.26,0.22,0.2,0.38,-0.5548,76.70695641
233,0.18,0.4,0.18,0.44,-0.535,58.20853675
233.5,0.14,0.34,0.22,0.4,-0.5334,44.70148524
234,0.12,0.34,0.16,0.36,-0.5496,32.98317837
234.5,0.24,0.36,0.12,0.36,-0.5496,16.54379981
235,0.12,0.4,0.22,0.42,-0.5394,-2.405842172
235.5,0.2,0.32,0.38,0.44,-0.0056,1.338239836
236,0.44,0.58,0.46,0.54,-0.0076,3.241574967
236.5,0.68,0.76,0.68,0.7,-0.0026,0.9146361368
237,1,0.92,1,1.04,-0.0086,-0.01403838959
237.5,1.14,1.2,1.14,1.24,-0.0372,-1.681593028
238,1.24,1.14,1.32,1.24,-0.0078,-0.6303742429
238.5,1.2,1.28,1.28,1.3,-0.0324,-0.03354994528
239,1.28,1.28,1.24,1.26,-0.0268,1.363415115
239.5,1.22,1.34,1.22,1.36,-0.0252,-2.113265137
240,1.28,1.2,1.18,1.34,-0.0212,-3.260799551
240.5,1.24,1.26,1.26,1.26,0.0006,-3.503766245
241,1.26,1.18,1.34,1.28,0.0152,-0.08781594523
241.5,1.26,1.22,1.32,1.24,-0.0176,3.248119304
242,1.26,1.18,1.22,1.26,-0.0052,0.9167752097
242.5,1.16,1.2,1.26,1.32,-0.0086,-1.126745696
243,1.18,1.22,1.2,1.32,-0.0178,-0.1703532681
243.5,1.28,1.26,1.24,1.24,-0.0244,0.6239553372
244,1.24,1.2,1.18,1.2,-0.0208,0.2751194925
244.5,1.24,1.2,1.32,1.4,-0.0078,-1.322568405
245,1.22,1.3,1.22,1.18,-0.0004,-1.059756834
245.5,1.14,1.22,1.34,1.24,-0.0178,2.57888148
246,1.12,1.28,1.26,1.3,-0.0082,-2.519938903
246.5,1.22,1.24,1.28,1.22,-0.0054,-1.343276521
247,1.2,1.18,1.3,1.28,-0.0212,0.5749718571
247.5,1.24,1.2,1.38,1.32,-0.019,-2.321043839
248,1.18,1.22,1.24,1.38,-0.012,0.06082631362
248.5,1.18,1.18,1.28,1.3,-0.0214,-2.291456556
249,1.14,1.2,1.24,1.34,-0.025,-2.51939803
249.5,1.24,1.24,1.34,1.24,-0.0236,-0.555158628
250,1.2,1.14,1.26,1.3,-0.0326,-0.5301603163
250.5,1.1,1.18,1.2,1.32,-0.0078,-2.325507904
251,1.28,1.2,1.3,1.34,-0.0196,-0.4314986242
251.5,1.26,1.22,1.28,1.34,0.0052,-1.590760884
252,1.2,1.2,1.36,1.38,-0.0098,-3.301975551
252.5,1.18,1.28,1.26,1.32,0.0026,-2.888138952
253,1.18,1.3,1.26,1.32,0.0026,-0.4937570118
253.5,1.36,1.16,1.32,1.34,-0.01,0.3072396666
254,1.24,1.22,1.36,1.28,-0.016,-1.448082231
254.5,1.18,1.2,1.3,1.3,-0.0048,1.897748893
255,1.32,1.16,1.3,1.28,-0.0062,4.106614948
255.5,1.12,1.2,1.3,1.34,-0.0178,3.056254161
256,1.3,1.24,1.44,1.24,-0.0224,0.5434347002
256.5,1.24,1.32,1.3,1.28,-0.0264,-1.450964886
257,1.24,1.24,1.24,1.3,-0.021,-1.650941638
257.5,1.3,1.24,1.24,1.3,-0.001,2.161889284
258,1.16,1.24,1.3,1.26,-0.0112,1.596663255
258.5,1.26,1.26,1.34,1.2,-0.0122,-2.554400055
259,1.24,1.14,1.28,1.3,-0.0084,2.208103845
259.5,1.22,1.2,1.3,1.28,0.0088,4.130350228
260,1.26,1.22,1.3,1.26,-0.008,-1.097572276
260.5,1.2,1.22,1.28,1.4,0.0066,2.960216465
261,1.22,1.14,1.26,1.22,-0.006,1.518958992
261.5,1.22,1.3,1.24,1.36,-0.0096,5.445809718
262,1.24,1.2,1.28,1.24,-0.0004,2.235632131
262.5,1.2,1.32,1.28,1.34,-0.0134,-1.744485655
263,1.2,1.22,1.26,1.28,-0.0182,2.740138532
263.5,1.28,1.3,1.32,1.32,-0.0342,-1.640666631
264,1.24,1.22,1.28,1.28,-0.0506,3.406195986
264.5,1.2,1.22,1.28,1.36,-0.0384,0.7318198438
265,1.22,1.16,1.28,1.3,-0.0318,0.1715513146
265.5,1.16,1.28,1.28,1.34,0.0072,1.800887562
266,1.2,1.22,1.26,1.16,-0.007,-0.7670888412
266.5,1.1,1.1,1.16,1.36,-0.0064,1.9771031
267,1.06,0.92,0.94,1.02,-0.024,-2.00673085
267.5,0.78,0.7,0.78,0.84,0.0038,3.261888288
268,0.38,0.58,0.42,0.5,0.0022,4.069248279
268.5,0.44,0.24,0.4,0.36,0.4778,15.94421724
269,0.44,0.18,0.38,0.18,0.5022,28.80146073
269.5,0.24,0.18,0.38,0.22,0.4964,45.14182873
270,0.34,0.14,0.32,0.04,0.5026,60.97858706
270.5,0.4,0.06,0.32,0.12,0.5038,72.53082563
271,0.36,0.06,0.34,0.14,0.4902,88.2549087
271.5,0.3,0.16,0.46,0.16,0.5108,105.7240885
272,0.34,0.08,0.48,0.22,0.5072,118.8992539
272.5,0.38,0.1,0.3,0.14,0.5088,133.0049626
273,0.34,0.12,0.38,0.12,0.5066,151.6953891
273.5,0.4,0.08,0.44,0.02,0.5266,163.8378486
274,0.38,0.06,0.28,0.14,0.5214,180.0608526
274.5,0.34,0.24,0.48,0.26,-0.0036,180.754283
275,0.46,0.5,0.4,0.48,-0.0258,179.7664654
275.5,0.78,0.72,0.84,0.78,-0.0056,179.4060192
276,0.88,0.98,0.96,1.04,-0.0096,182.7498542
276.5,1.18,1.16,1.18,1.2,-0.0264,179.5518
277,1.34,1.22,1.2,1.24,-0.0424,178.6922152
277.5,1.28,1.24,1.34,1.4,-0.0248,180.0903708
278,1.24,1.28,1.28,1.3,-0.0148,180.6361565
278.5,1.24,1.2,1.46,1.32,0.0058,179.0652143
279,1.28,1.28,1.28,1.32,-0.0098,176.2146971
279.5,1.14,1.3,1.3,1.34,-0.0094,176.619113
280,1.28,1.24,1.36,1.22,0.0018,180.0109509
280.5,1.36,1.18,1.32,1.22,-0.0196,182.8749949
281,1.2,1.24,1.26,1.3,-0.0096,179.5162006
281.5,1.14,1.22,1.32,1.34,-0.016,182.7680584
282,1.12,1.28,1.32,1.22,-0.0174,184.8230112
282.5,1.24,1.14,1.26,1.34,-0.0024,180.625257
283,1.18,1.14,1.36,1.3,-0.022,180.6117619
283.5,1.28,1.24,1.24,1.32,-0.0086,178.4848855
284,1.2,1.08,1.24,1.24,-0.0342,178.2396214
284.5,1.16,1.22,1.28,1.26,-0.0378,176.4061931
285,1.28,1.22,1.26,1.36,-0.0346,178.1042738
285.5,1.14,1.3,1.36,1.36,-0.0252,176.1449223
286,1.32,1.28,1.36,1.18,-0.011,177.0774185
286.5,1.26,1.3,1.3,1.36,-0.0086,179.7530711
287,1.24,1.2,1.32,1.4,-0.0092,175.9681957
287.5,1.36,1.14,1.22,1.34,-0.0036,177.944019
288,1.2,1.24,1.26,1.28,-0.0046,179.8590868
288.5,1.14,1.28,1.28,1.38,-0.0108,174.4730041
289,1.28,1.26,1.2,1.32,-0.0188,176.8245234
289.5,1.3,1.24,1.32,1.3,-0.002,174.2884128
290,1.24,1.14,1.28,1.28,-0.0016,182.092605
290.5,1.2,1.22,1.3,1.3,-0.0076,179.2168478
291,1.22,1.36,1.34,1.3,-0.0062,179.282004
291.5,1.28,1.26,1.28,1.3,-0.003,181.1758612
292,1.3,1.2,1.3,1.24,-0.0134,178.9240633
292.5,1.22,1.2,1.32,1.46,0.0014,178.570321
293,1.28,1.28,1.3,1.32,-0.0158,179.1539862
293.5,1.22,1.26,1.2,1.18,-0.0146,180.4818487
294,1.22,1.18,1.3,1.34,-0.002,180.4892783
294.5,1.26,1.26,1.38,1.26,-0.015,181.9159384
295,1.26,1.14,1.26,1.26,-0.0136,182.5667732
295.5,1.26,1.18,1.28,1.32,-0.013,185.1718295
296,1.22,1.2,1.3,1.22,-0.011,179.8103769
296.5,1.22,1.1,1.28,1.24,-0.0304,184.9198955
297,1.26,1.32,1.28,1.26,-0.0408,178.9300125
297.5,1.26,1.16,1.3,1.32,0.0032,181.4733668
298,1.28,1.3,1.26,1.2,-0.002,180.8211385
298.5,1.24,1.22,1.26,1.28,-0.0188,181.7479174
299,1.14,1.22,1.26,1.36,-0.0206,178.5511944
299.5,1.24,1.22,1.24,1.26,0.0106,178.5434511
300,1.24,1.24,1.28,1.24,0.006,180.3989826
300.5,1.26,1.28,1.2,1.34,-0.0364,184.2174404
301,1.26,1.32,1.26,1.36,-0.0382,183.5394725
301.5,1.2,1.16,1.28,1.26,-0.0038,182.1755065
302,1.26,1.28,1.24,1.28,-0.0142,179.0111514
302.5,1.22,1.24,1.32,1.28,-0.0186,181.7628932
303,1.26,1.24,1.18,1.32,-0.0166,181.3926834
303.5,1.22,1.2,1.32,1.2,-0.0054,179.7262919
304,1.2,1.24,1.28,1.3,-0.005,180.9083402
304.5,1.3,1.16,1.22,1.3,-0.0352,179.7670262
305,1.24,1.18,1.18,1.2,-0.0344,181.9592037
305.5,1.18,1.24,1.18,1.2,-0.0036,180.6026006
306,0.92,0.98,0.98,1.08,-0.0186,180.8645784
306.5,0.66,0.62,0.72,0.76,-0.0078,180.3562166
307,0.46,0.46,0.48,0.5,-0.005,180.4859597
307.5,0.24,0.3,0.18,0.46,-0.5316,164.2475721
308,0.2,0.32,0.12,0.4,-0.525,148.997465
308.5,0.08,0.42,0.12,0.44,-0.5342,136.2481058
309,0.1,0.4,0.14,0.38,-0.5488,121.9898864
309.5,0.16,0.4,0.08,0.48,-0.5518,104.5640907
310,0.16,0.28,0.24,0.32,-0.552,88.27958081
310.5,0.24,0.32,0.1,0.42,-0.5232,75.5148655
311,0.1,0.32,0.16,0.46,-0.5004,62.13594307
311.5,0.16,0.42,0.14,0.26,-0.5424,46.0203868
312,0.2,0.38,0.16,0.3,-0.5448,30.58391876
312.5,0.22,0.34,0.12,0.38,-0.5196,12.880941
313,0.14,0.28,0.2,0.32,-0.5188,0.3918931908
313.5,0.16,0.4,0.22,0.36,-0.0388,-2.040193088
314,0.4,0.42,0.5,0.54,-0.045,-1.950974373
314.5,0.76,0.78,0.76,0.74,-0.0202,4.173572309
315,1,1.02,1.06,1.12,-0.019,-0.2948686374
315.5,1.08,1.16,1.18,1.18,-0.0094,1.551485938
316,1.16,1.18,1.12,1.2,-0.0006,1.856070458
316.5,1.22,1.2,1.32,1.3,0.0008,-2.778684225
317,1.2,1.1,1.24,1.34,-0.0056,0.6598064506
317.5,1.1,1.12,1.18,1.32,0.0004,2.681913389
318,1.24,1.22,1.26,1.3,-0.0042,6.265799278
318.5,1.18,1.26,1.28,1.36,-0.0394,1.289360459
319,1.16,1.26,1.28,1.38,-0.0384,0.9569989621
319.5,1.2,1.22,1.28,1.34,-0.0046,0.246669415
320,1.2,1.3,1.28,1.32,-0.0196,-0.2860206646
320.5,1.18,1.22,1.32,1.22,-0.033,1.354179355
321,1.22,1.18,1.28,1.3,-0.0126,-3.437496867
321.5,1.2,1.3,1.26,1.24,-0.0026,1.803987336
322,1.18,1.3,1.32,1.28,0.0086,0.896995123
322.5,1.14,1.26,1.3,1.28,-0.0176,-1.364548945
323,1.14,1.2,1.28,1.3,-0.0388,0.3693665868
323.5,1.14,1.22,1.34,1.28,-0.0234,0.4208572039
324,1.2,1.24,1.22,1.36,-0.0122,-2.619866194
324.5,1.18,1.22,1.22,1.28,-0.0152,-1.974480216
325,1.2,1.18,1.3,1.26,-0.0132,-0.9721096566
325.5,1.22,1.2,1.26,1.3,0.0196,0.7644862457
326,1.22,1.3,1.24,1.24,0.0068,1.892972506
326.5,1.28,1.32,1.34,1.22,-0.0258,1.160500871
327,1.14,1.24,1.28,1.34,-0.0106,-1.378628271
327.5,1.16,1.16,1.2,1.26,-0.032,1.759189387
328,1.26,1.18,1.22,1.24,-0.0264,0.6077518529
328.5,1.22,1.2,1.26,1.32,-0.0332,1.025397004
329,1.18,1.28,1.24,1.3,-0.0244,1.219829294
329.5,1.22,1.16,1.36,1.42,0.0154,-0.1449576574
330,1.22,1.24,1.3,1.32,0.0152,-0.7809472325
330.5,1.16,1.26,1.38,1.32,-0.0078,0.6291670687
331,1.16,1.22,1.36,1.34,-0.0132,0.2234465508
331.5,1.24,1.18,1.24,1.26,-0.0322,1.927839622
332,1.22,1.22,1.22,1.3,-0.0266,-0.2140699441
332.5,1.12,1.2,1.24,1.32,-0.0236,0.5289950093
333,1.24,1.18,1.36,1.28,-0.0116,-1.201953984
333.5,1.26,1.22,1.26,1.34,-0.0186,0.9568282098
334,1.28,1.26,1.3,1.34,-0.027,-1.389042164
334.5,1.24,1.36,1.3,1.16,-0.0058,-1.828873309
335,1.16,1.18,1.32,1.32,-0.0072,-1.377813034
335.5,1.22,1.16,1.28,1.32,-0.0172,0.8300664197
336,1.24,1.2,1.4,1.22,-0.0294,0.002803620218
336.5,1.3,1.18,1.34,1.22,0.0046,-1.679109227
337,1.18,1.12,1.24,1.3,0.0076,-1.860629336
337.5,1.18,1.32,1.32,1.34,-0.028,-0.2378671263
338,1.16,1.18,1.3,1.3,-0.0152,-2.032576622
338.5,1.18,1.18,1.28,1.28,-0.0158,-1.743819985
339,1.26,1.22,1.36,1.32,-0.0204,4.527463999
339.5,1.26,1.24,1.24,1.28,-0.0134,0.3702658379
340,1.22,1.22,1.38,1.22,-0.0062,-4.180253758
340.5,1.22,1.26,1.3,1.34,-0.0024,-0.4209701178
341,1.24,1.26,1.2,1.32,-0.0014,-0.1151353066
341.5,1.18,1.2,1.28,1.24,-0.033,-2.710095359
342,1.18,1.2,1.18,1.24,-0.028,-1.706350835
342.5,1.24,1.26,1.24,1.32,-0.021,1.413215855
343,1.28,1.22,1.26,1.28,-0.023,-2.204543074
343.5,1.28,1.28,1.22,1.26,-0.0094,0.08347603457
344,1.2,1.32,1.26,1.32,-0.0242,-4.235403437
344.5,1.18,1.18,1.26,1.14,0.0072,-1.804002088
345,0.98,0.94,1.02,1.08,-0.0092,-3.274315055
345.5,0.62,0.74,0.86,0.78,-0.0214,0.0929344784
346,0.6,0.4,0.5,0.54,-0.0256,-2.141307011
346.5,0.38,0.3,0.44,0.26,0.5128,16.23257276
347,0.34,0.14,0.26,0.16,0.508,31.15978279
347.5,0.26,0.06,0.44,0.22,0.503,40.28332741
348,0.32,0.12,0.38,0.16,0.5138,55.47769633
348.5,0.4,0.18,0.38,0.1,0.5294,75.48254053
349,0.32,0.22,0.46,0.1,0.5296,91.27077502
349.5,0.34,0.08,0.42,0.14,0.5052,105.1995412
350,0.34,0.08,0.4,0.1,0.5116,117.910521
350.5,0.42,0.08,0.34,0.14,0.5212,132.3037777
351,0.34,0.08,0.32,0.08,0.5164,152.630645
351.5,0.4,0.2,0.38,0.14,0.4988,165.0776385
352,0.34,0.08,0.38,0.14,0.5126,180.9662999
352.5,0.28,0.34,0.4,0.32,-0.0114,183.1429788
353,0.54,0.5,0.54,0.58,-0.0196,181.124686
353.5,0.74,0.72,0.8,0.88,-0.021,181.3370907
354,0.94,0.94,1,0.92,-0.0128,184.065532
354.5,1.2,1.16,1.14,1.34,-0.0236,179.1701837
355,1.18,1.2,1.3,1.22,-0.0276,180.4709023
355.5,1.18,1.24,1.3,1.3,-0.0106,182.3313736
356,1.22,1.2,1.3,1.34,-0.0102,181.2148515
356.5,1.2,1.3,1.26,1.18,-0.0248,178.8684874
357,1.2,1.22,1.28,1.32,-0.0212,178.9873491
357.5,1.32,1.14,1.22,1.28,-0.0172,182.2579464
358,1.18,1.3,1.36,1.24,-0.019,179.1065268
358.5,1.22,1.32,1.24,1.34,-0.0188,180.3633638
359,1.22,1.2,1.24,1.22,-0.0122,181.9692624
359.5,1.2,1.26,1.34,1.32,0.0018,182.292608
360,1.26,1.2,1.34,1.32,-0.0054,180.4169428
360.5,1.26,1.24,1.26,1.34,-0.0188,184.8343148
361,1.12,1.18,1.24,1.34,-0.02,180.3057633
361.5,1.22,1.24,1.36,1.26,-0.0014,180.2923842
362,1.22,1.2,1.22,1.28,-0.0144,181.6658788
362.5,1.22,1.18,1.26,1.4,-0.0358,181.6743195
363,1.16,1.28,1.32,1.3,-0.0254,179.3823455
363.5,1.2,1.16,1.16,1.28,0.0016,181.8100956
364,1.38,1.26,1.3,1.38,0.0076,178.7454322
364.5,1.18,1.2,1.24,1.3,-0.0214,180.8521447
365,1.24,1.16,1.26,1.34,-0.0272,181.0202195
365.5,1.28,1.26,1.38,1.3,-0.0052,181.0845089
366,1.26,1.24,1.32,1.24,-0.0168,180.7821621
366.5,1.22,1.26,1.34,1.26,-0.029,176.178401
367,1.24,1.26,1.24,1.3,-0.026,178.6392552
367.5,1.24,1.18,1.22,1.22,-0.0202,180.1902935
368,1.14,1.26,1.24,1.36,-0.0202,177.830444
368.5,1.2,1.16,1.2,1.28,-0.005,176.2953482
369,1.24,1.18,1.28,1.28,0.0044,179.8099445
369.5,1.24,1.12,1.26,1.28,-0.006,181.9826404
370,1.24,1.22,1.3,1.26,-0.0152,182.295217
370.5,1.2,1.28,1.32,1.36,0.0042,182.6737996
371,1.22,1.18,1.26,1.34,-0.004,182.005087
371.5,1.22,1.2,1.24,1.3,-0.0106,182.4574456
372,1.2,1.18,1.2,1.32,-0.0162,181.5071318
372.5,1.2,1.14,1.4,1.3,-0.0242,179.3213894
373,1.32,1.16,1.26,1.28,-0.0262,180.1096205
373.5,1.2,1.28,1.32,1.34,-0.0318,179.0081899
374,1.16,1.16,1.3,1.24,-0.033,180.9339712
374.5,1.14,1.18,1.26,1.34,-0.0096,178.2069849
375,1.16,1.26,1.36,1.24,-0.0112,178.3570684
375.5,1.22,1.28,1.32,1.16,-0.008,177.1913371
376,1.28,1.22,1.24,1.3,-0.0118,179.4974286
376.5,1.2,1.28,1.36,1.26,-0.0028,184.4832378
377,1.26,1.16,1.2,1.22,0.004,178.8047229
377.5,1.22,1.24,1.26,1.36,-0.038,181.8051348
378,1.16,1.22,1.3,1.34,-0.0204,182.0539175
378.5,1.3,1.26,1.3,1.28,-0.0044,179.1800236
379,1.24,1.16,1.38,1.26,0.0096,179.2819675
379.5,1.22,1.28,1.24,1.24,-0.0162,181.9645841
380,1.26,1.24,1.32,1.34,0.0002,180.9977201
380.5,1.12,1.18,1.4,1.24,0.0194,183.7483478
381,1.2,1.18,1.3,1.34,0.0032,181.7848686
381.5,1.18,1.22,1.3,1.24,-0.0152,176.7799372
382,1.26,1.12,1.22,1.2,-0.023,180.8089574
382.5,1.26,1.24,1.3,1.36,-0.0102,180.3101037
383,1.12,1.24,1.26,1.28,-0.0126,178.8925533
383.5,1.14,1.16,1.16,1.22,-0.0406,178.2237101
384,1.04,1,1.1,1.08,-0.0384,180.3193112
384.5,0.8,0.68,0.72,0.72,-0.0156,178.9845259
385,0.58,0.56,0.48,0.52,-0.0198,178.9874326
385.5,0.26,0.3,0.2,0.38,-0.5746,159.5388786
386,0.18,0.38,0.14,0.48,-0.5614,145.3474291
386.5,0.16,0.44,0.08,0.42,-0.5174,136.2402754
387,0.26,0.32,0.2,0.28,-0.5084,118.3778406
387.5,0.08,0.38,0.16,0.42,-0.5328,105.5142739
388,0.08,0.36,0.14,0.4,-0.5428,88.63601044
388.5,0.18,0.3,0.14,0.36,-0.5246,74.73013824
389,0.16,0.34,0.16,0.34,-0.5206,59.64145999
389.5,0.12,0.36,0.16,0.36,-0.5606,47.62606359
390,0.1,0.32,0.08,0.38,-0.5474,31.0028765
390.5,0.12,0.42,0.18,0.34,-0.5314,16.67070751
391,0.16,0.3,0.24,0.3,-0.5412,-4.530817228
391.5,0.2,0.32,0.2,0.38,-0.0008,-2.813763076
392,0.46,0.48,0.5,0.68,-0.0148,-2.785005618
392.5,0.72,0.7,0.72,0.78,-0.0224,-0.6823054901
393,0.92,1,0.9,0.98,-0.0166,0.9135890856
393.5,1.14,1.14,1.24,1.26,-0.0222,-1.544208183
394,1.2,1.14,1.3,1.38,-0.0106,-1.461002387
394.5,1.18,1.26,1.18,1.2,-0.0166,-0.4051765718
395,1.3,1.24,1.24,1.38,-0.022,-0.722462866
395.5,1.24,1.26,1.36,1.38,-0.015,-4.186290136
396,1.16,1.26,1.32,1.3,-0.0174,-5.905655549
396.5,1.22,1.18,1.26,1.3,-0.015,-1.526796745
397,1.28,1.24,1.3,1.34,-0.0238,-1.967728933
397.5,1.32,1.26,1.3,1.3,0.001,0.3414566054
398,1.2,1.22,1.24,1.3,-0.002,-1.578672003
398.5,1.18,1.26,1.26,1.28,0.0054,-1.62635168
399,1.28,1.2,1.28,1.32,-0.0094,-3.58578348
399.5,1.28,1.28,1.32,1.32,0.006,-0.006905515492
400,1.22,1.18,1.38,1.32,-0.0046,-0.1667776285
400.5,1.18,1.22,1.3,1.3,-0.0278,0.2414523087
401,1.26,1.22,1.36,1.24,-0.0236,2.909472066
401.5,1.22,1.2,1.28,1.3,-0.0258,-3.418266493
402,1.16,1.24,1.22,1.22,-0.033,2.357960605
402.5,1.3,1.2,1.32,1.36,-0.0374,-0.6907872832
403,1.22,1.2,1.24,1.28,-0.031,-1.843497721
403.5,1.06,1.22,1.42,1.38,-0.006,1.07147748
404,1.14,1.28,1.26,1.36,-0.0088,-4.318969521
404.5,1.24,1.32,1.36,1.28,-0.0098,-1.38851834
405,1.16,1.24,1.24,1.36,0.0046,0.4221441458
405.5,1.26,1.28,1.32,1.2,-0.0042,0.4347415238
406,1.16,1.24,1.28,1.3,0.0076,2.876739317
406.5,1.24,1.34,1.36,1.26,-0.0112,-0.723657917
407,1.26,1.28,1.32,1.32,-0.0064,-3.70579946
407.5,1.2,1.18,1.22,1.22,-0.012,1.37350546
408,1.2,1.22,1.32,1.32,-0.0144,-0.9446013996
408.5,1.12,1.12,1.22,1.28,-0.0156,1.132439304
409,1.2,1.28,1.24,1.32,-0.0034,-1.164599086
409.5,1.22,1.26,1.26,1.26,-0.021,-2.762659801
410,1.2,1.3,1.26,1.18,-0.0056,-0.8547866535
410.5,1.26,1.14,1.26,1.32,-0.0136,1.934985307
411,1.12,1.22,1.32,1.28,0.0124,4.361153058
411.5,1.24,1.2,1.24,1.26,-0.025,-2.363506575
412,1.16,1.26,1.18,1.4,-0.0196,-2.972554945
412.5,1.26,1.26,1.26,1.34,-0.016,-0.3073878554
413,1.18,1.24,1.34,1.32,-0.0308,3.371765554
413.5,1.24,1.14,1.3,1.28,-0.0238,-0.1768673696
414,1.14,1.38,1.28,1.46,-0.0302,0.2214416547
414.5,1.22,1.2,1.28,1.22,-0.015,-1.667273219
415,1.26,1.2,1.24,1.32,-0.0002,1.772023468
415.5,1.24,1.3,1.28,1.28,-0.0232,1.299859451
416,1.28,1.24,1.28,1.34,-0.0204,-0.1900811475
416.5,1.26,1.32,1.3,1.26,-0.0128,-1.893993749
417,1.16,1.2,1.3,1.26,-0.0214,0.3899712864
417.5,1.28,1.2,1.26,1.28,-0.028,-2.402253508
418,1.22,1.28,1.32,1.36,-0.0102,-5.321325088
418.5,1.24,1.22,1.22,1.26,-0.0074,2.161770053
419,1.22,1.24,1.24,1.3,0.0008,-4.643803017
419.5,1.28,1.26,1.36,1.18,-0.0118,-0.8590020626
420,1.18,1.24,1.24,1.32,0.0028,1.420104185
420.5,1.28,1.22,1.32,1.26,-0.0118,0.3296294008
421,1.2,1.2,1.32,1.34,-0.0082,-0.7570331344
421.5,1.18,1.2,1.26,1.26,-0.0184,-4.65184696
422,1.22,1.16,1.18,1.26,-0.0308,-0.5794652379
422.5,1.24,1.18,1.3,1.18,-0.01,-0.6736740195
423,0.98,0.96,1.06,0.96,-0.0102,-1.746322775
423.5,0.76,0.74,0.86,0.8,-0.029,2.052009888
424,0.44,0.48,0.52,0.56,-0.0298,-4.051327691
424.5,0.2,0.26,0.26,0.34,-0.0088,-3.174898613
425,0.1,0.16,0.02,0.06,0.0008,1.466231926
